CustomerID,GENDER,AGE,MARITAL_STATUS,PROFESSION,IS_TENT,PRODUCT_LINE,PURCHASE_AMOUNT,PURCHASE_AMOUNT_PREDICTION
439,M,29,Single,Other,False,Mountaineering Equipment,132.42,0.0
440,M,29,Single,Other,False,Mountaineering Equipment,127.21,0.0
441,M,35,Married,Sales,False,Outdoor Protection,164.25,0.0
442,M,40,Married,Other,False,Outdoor Protection,160.85,0.0
443,M,40,Married,Other,False,Outdoor Protection,161.11,0.0
444,M,21,Single,Student,True,Personal Accessories,95.99,0.0
445,M,29,Single,Professional,True,Camping Equipment,140.63,0.0
446,M,40,Married,Other,False,Outdoor Protection,163.57,0.0
447,M,46,Married,Professional,False,Golf Equipment,137.45,0.0
448,M,46,Married,Professional,False,Golf Equipment,144.44,0.0
449,M,46,Married,Professional,False,Golf Equipment,139.0,0.0
450,M,31,Unspecified,Professional,True,Camping Equipment,135.08,0.0
451,M,22,Single,Sales,True,Mountaineering Equipment,119.27,0.0
452,M,22,Single,Sales,True,Mountaineering Equipment,119.88,0.0
453,F,35,Married,Professional,False,Golf Equipment,151.46,0.0
454,F,32,Married,Executive,False,Golf Equipment,149.01,0.0
455,M,39,Married,Other,False,Outdoor Protection,156.94,0.0
456,M,39,Married,Other,False,Outdoor Protection,164.58,0.0
457,M,19,Single,Sales,False,Personal Accessories,106.91,0.0
458,F,26,Single,Other,False,Personal Accessories,112.6,0.0
459,M,42,Married,Other,False,Outdoor Protection,155.06,0.0
460,M,42,Married,Other,False,Outdoor Protection,164.17,0.0
461,F,41,Married,Other,False,Outdoor Protection,141.12,0.0
462,F,41,Married,Other,False,Outdoor Protection,138.49,0.0
463,M,24,Single,Other,False,Mountaineering Equipment,122.39,0.0
464,F,48,Married,Other,False,Golf Equipment,112.61,0.0
465,M,41,Married,Professional,False,Golf Equipment,167.62,0.0
466,M,41,Married,Professional,False,Golf Equipment,167.78,0.0
467,F,46,Married,Other,False,Golf Equipment,106.47,0.0
468,F,39,Married,Other,False,Outdoor Protection,139.03,0.0
469,F,20,Single,Other,False,Personal Accessories,104.89,0.0
470,F,19,Single,Other,False,Personal Accessories,89.04,0.0
471,F,42,Married,Sales,False,Outdoor Protection,140.67,0.0
472,F,32,Married,Professional,True,Golf Equipment,136.46,0.0
473,F,21,Single,Other,False,Personal Accessories,101.94,0.0
474,M,25,Single,Other,False,Mountaineering Equipment,133.37,0.0
475,M,25,Single,Other,False,Mountaineering Equipment,129.7,0.0
476,F,48,Married,Professional,False,Golf Equipment,120.28,0.0
477,M,30,Single,Other,False,Mountaineering Equipment,138.2,0.0
478,M,30,Single,Other,False,Mountaineering Equipment,143.94,0.0
479,M,27,Single,Professional,True,Camping Equipment,141.31,0.0
480,M,49,Married,Professional,False,Golf Equipment,139.35,0.0
481,M,49,Married,Professional,False,Golf Equipment,140.27,0.0
482,M,49,Married,Professional,False,Golf Equipment,136.77,0.0
483,M,40,Married,Other,False,Outdoor Protection,161.23,0.0
484,F,38,Unspecified,Hospitality,False,Outdoor Protection,117.6,0.0
485,F,38,Unspecified,Hospitality,False,Outdoor Protection,116.7,0.0
486,M,55,Unspecified,Other,False,Golf Equipment,111.73,0.0
487,M,55,Unspecified,Other,False,Golf Equipment,112.02,0.0
488,M,21,Single,Sales,True,Mountaineering Equipment,115.03,0.0
489,M,21,Single,Sales,True,Mountaineering Equipment,122.38,0.0
490,F,57,Married,Other,False,Golf Equipment,105.73,0.0
491,F,57,Married,Other,False,Golf Equipment,109.98,0.0
492,F,57,Married,Other,False,Golf Equipment,113.88,0.0
493,F,24,Single,Sales,False,Personal Accessories,100.97,0.0
494,F,34,Married,Executive,False,Golf Equipment,148.22,0.0
495,F,34,Married,Executive,False,Golf Equipment,152.36,0.0
496,F,34,Married,Executive,False,Golf Equipment,146.5,0.0
497,M,34,Married,Executive,False,Golf Equipment,168.56,0.0
498,M,34,Married,Executive,False,Golf Equipment,173.13,0.0
499,F,28,Single,Sales,False,Personal Accessories,109.11,0.0
500,M,29,Single,Sales,True,Mountaineering Equipment,125.5,0.0
501,F,21,Married,Retail,True,Personal Accessories,103.61,0.0
502,F,21,Married,Retail,True,Personal Accessories,103.51,0.0
503,F,21,Married,Retail,True,Personal Accessories,104.74,0.0
504,F,39,Married,Other,False,Outdoor Protection,140.99,0.0
505,F,39,Married,Other,False,Outdoor Protection,137.69,0.0
506,F,39,Married,Other,False,Outdoor Protection,135.19,0.0
507,F,39,Married,Other,False,Outdoor Protection,138.23,0.0
508,M,34,Single,Trades,True,Mountaineering Equipment,145.69,0.0
509,M,34,Single,Trades,True,Mountaineering Equipment,152.2,0.0
510,M,34,Married,Other,False,Camping Equipment,145.63,0.0
511,F,34,Married,Executive,False,Golf Equipment,149.68,0.0
512,F,26,Married,Other,False,Camping Equipment,124.06,0.0
513,F,26,Married,Other,False,Camping Equipment,121.01,0.0
514,F,37,Single,Other,False,Outdoor Protection,133.55,0.0
515,F,29,Single,Other,False,Personal Accessories,108.05,0.0
516,M,19,Single,Professional,False,Personal Accessories,124.29,0.0
517,M,41,Married,Other,False,Outdoor Protection,164.27,0.0
518,M,41,Married,Other,False,Outdoor Protection,163.8,0.0
519,M,41,Married,Other,False,Outdoor Protection,160.35,0.0
520,F,27,Single,Professional,True,Personal Accessories,117.08,0.0
521,M,33,Single,Trades,True,Mountaineering Equipment,152.07,0.0
522,F,38,Single,Other,False,Outdoor Protection,134.28,0.0
523,F,44,Married,Other,False,Outdoor Protection,137.82,0.0
524,F,40,Married,Other,False,Outdoor Protection,135.32,0.0
525,F,40,Married,Other,False,Outdoor Protection,142.19,0.0
526,F,40,Married,Other,False,Outdoor Protection,138.28,0.0
527,F,40,Married,Other,False,Outdoor Protection,138.84,0.0
528,M,31,Married,Trades,True,Camping Equipment,163.81,0.0
529,M,32,Married,Executive,False,Golf Equipment,165.22,0.0
530,M,35,Married,Other,False,Outdoor Protection,161.1,0.0
531,M,35,Married,Other,False,Outdoor Protection,156.96,0.0
532,F,18,Single,Professional,False,Personal Accessories,104.72,0.0
533,M,40,Married,Other,False,Outdoor Protection,157.5,0.0
534,M,40,Married,Other,False,Outdoor Protection,158.94,0.0
535,M,40,Married,Other,False,Outdoor Protection,157.54,0.0
536,M,57,Married,Trades,False,Camping Equipment,139.64,0.0
537,M,57,Married,Trades,False,Camping Equipment,136.62,0.0
538,M,20,Single,Other,False,Mountaineering Equipment,120.63,0.0
539,F,27,Single,Other,False,Personal Accessories,114.42,0.0
540,F,51,Married,Other,False,Golf Equipment,113.37,0.0
541,F,33,Single,Professional,False,Personal Accessories,131.32,0.0
542,F,21,Single,Professional,True,Personal Accessories,110.11,0.0
543,M,25,Single,Other,False,Mountaineering Equipment,129.31,0.0
544,F,32,Married,Other,False,Camping Equipment,131.24,0.0
545,F,32,Married,Other,False,Camping Equipment,130.18,0.0
546,F,32,Married,Other,False,Camping Equipment,125.27,0.0
547,F,22,Married,Other,True,Personal Accessories,106.29,0.0
548,F,26,Single,Other,False,Personal Accessories,112.66,0.0
549,M,22,Single,Sales,True,Mountaineering Equipment,124.53,0.0
550,M,22,Single,Sales,True,Mountaineering Equipment,116.02,0.0
551,M,25,Single,Student,True,Camping Equipment,113.94,0.0
552,M,25,Single,Student,True,Camping Equipment,106.84,0.0
553,M,25,Single,Student,True,Camping Equipment,105.86,0.0
554,F,26,Married,Other,False,Camping Equipment,120.22,0.0
555,F,26,Married,Other,False,Camping Equipment,122.73,0.0
556,F,62,Married,Other,False,Golf Equipment,105.2,0.0
557,M,21,Single,Trades,True,Mountaineering Equipment,130.65,0.0
558,M,21,Single,Trades,True,Mountaineering Equipment,130.6,0.0
559,F,31,Married,Hospitality,False,Personal Accessories,125.71,0.0
560,F,31,Married,Hospitality,False,Personal Accessories,128.05,0.0
561,M,19,Single,Professional,False,Personal Accessories,115.6,0.0
562,M,19,Single,Professional,False,Personal Accessories,123.78,0.0
563,F,25,Single,Other,False,Personal Accessories,105.6,0.0
564,F,25,Single,Other,False,Personal Accessories,106.08,0.0
565,F,35,Single,Professional,False,Personal Accessories,141.37,0.0
566,M,28,Single,Sales,True,Mountaineering Equipment,127.14,0.0
567,M,28,Single,Sales,True,Mountaineering Equipment,128.99,0.0
568,M,24,Single,Other,False,Mountaineering Equipment,119.84,0.0
569,F,37,Married,Other,False,Outdoor Protection,142.29,0.0
570,M,36,Married,Professional,False,Golf Equipment,174.41,0.0
571,M,36,Married,Professional,False,Golf Equipment,170.32,0.0
572,M,36,Married,Professional,False,Golf Equipment,171.72,0.0
573,M,40,Married,Other,False,Outdoor Protection,158.87,0.0
574,M,40,Married,Other,False,Outdoor Protection,162.67,0.0
575,M,37,Married,Other,False,Outdoor Protection,164.74,0.0
576,F,67,Married,Other,False,Golf Equipment,108.28,0.0
577,M,24,Single,Other,False,Mountaineering Equipment,117.32,0.0
578,M,24,Single,Other,False,Mountaineering Equipment,120.95,0.0
579,F,23,Single,Other,False,Personal Accessories,100.54,0.0
580,M,34,Married,Sales,True,Camping Equipment,151.81,0.0
581,M,19,Single,Other,False,Personal Accessories,106.3,0.0
582,F,37,Single,Retail,False,Outdoor Protection,123.44,0.0
583,F,20,Single,Other,False,Personal Accessories,100.79,0.0
584,F,38,Married,Professional,False,Golf Equipment,146.53,0.0
585,F,25,Single,Other,False,Personal Accessories,108.91,0.0
586,F,27,Single,Professional,True,Personal Accessories,119.04,0.0
587,M,33,Married,Other,False,Camping Equipment,145.84,0.0
588,M,33,Married,Other,False,Camping Equipment,147.79,0.0
589,M,33,Married,Other,False,Camping Equipment,153.34,0.0
590,F,20,Single,Other,False,Personal Accessories,96.25,0.0
591,M,31,Single,Other,False,Mountaineering Equipment,139.4,0.0
592,M,42,Married,Other,False,Outdoor Protection,157.81,0.0
593,M,21,Single,Student,True,Personal Accessories,104.3,0.0
594,M,48,Unspecified,Other,False,Golf Equipment,106.45,0.0
595,M,48,Unspecified,Other,False,Golf Equipment,113.2,0.0
596,M,48,Unspecified,Other,False,Golf Equipment,112.25,0.0
597,F,49,Married,Other,False,Golf Equipment,114.11,0.0
598,F,49,Married,Hospitality,False,Outdoor Protection,107.54,0.0
599,F,38,Married,Executive,False,Golf Equipment,161.51,0.0
600,F,38,Married,Executive,False,Golf Equipment,164.79,0.0
601,M,31,Single,Professional,True,Camping Equipment,148.27,0.0
602,F,24,Single,Other,False,Personal Accessories,103.62,0.0
603,F,24,Single,Other,False,Personal Accessories,98.3,0.0
604,F,24,Single,Other,False,Personal Accessories,98.0,0.0
605,F,24,Single,Other,False,Personal Accessories,104.22,0.0
606,M,25,Single,Other,False,Mountaineering Equipment,133.04,0.0
607,M,25,Single,Other,False,Mountaineering Equipment,134.93,0.0
608,M,19,Single,Student,False,Personal Accessories,86.37,0.0
609,M,30,Married,Other,False,Camping Equipment,150.86,0.0
610,M,30,Married,Other,False,Camping Equipment,149.83,0.0
611,M,44,Single,Other,False,Outdoor Protection,146.61,0.0
612,F,26,Single,Other,False,Personal Accessories,107.29,0.0
613,F,36,Married,Other,False,Outdoor Protection,136.79,0.0
614,M,42,Single,Other,False,Outdoor Protection,153.9,0.0
615,M,42,Single,Other,False,Outdoor Protection,146.45,0.0
616,F,38,Married,Executive,False,Golf Equipment,161.18,0.0
617,M,39,Married,Sales,False,Outdoor Protection,162.82,0.0
618,F,45,Married,Hospitality,False,Outdoor Protection,112.09,0.0
619,F,20,Single,Other,False,Personal Accessories,98.41,0.0
620,F,33,Married,Other,False,Camping Equipment,132.54,0.0
621,F,47,Married,Retired,False,Golf Equipment,96.53,0.0
622,F,34,Married,Retail,False,Camping Equipment,121.6,0.0
623,M,40,Married,Trades,True,Camping Equipment,170.32,0.0
624,F,25,Married,Professional,True,Camping Equipment,129.73,0.0
625,F,25,Single,Professional,True,Personal Accessories,124.97,0.0
626,M,19,Single,Professional,False,Personal Accessories,121.73,0.0
627,M,19,Single,Professional,False,Personal Accessories,121.34,0.0
628,M,27,Married,Professional,True,Camping Equipment,145.49,0.0
629,F,47,Unspecified,Hospitality,False,Personal Accessories,92.31,0.0
630,M,40,Married,Trades,True,Camping Equipment,172.53,0.0
631,M,40,Married,Trades,True,Camping Equipment,170.88,0.0
632,M,40,Married,Trades,True,Camping Equipment,168.14,0.0
633,M,29,Married,Professional,True,Camping Equipment,152.77,0.0
634,F,19,Single,Student,False,Personal Accessories,68.24,0.0
635,M,34,Single,Professional,True,Camping Equipment,154.03,0.0
636,M,34,Single,Professional,True,Camping Equipment,153.79,0.0
637,F,46,Married,Executive,False,Golf Equipment,133.19,0.0
638,F,46,Married,Executive,False,Golf Equipment,126.84,0.0
639,F,52,Married,Other,False,Golf Equipment,105.29,0.0
640,M,38,Married,Executive,False,Golf Equipment,181.48,0.0
641,M,38,Married,Executive,False,Golf Equipment,184.73,0.0
642,M,43,Single,Sales,False,Outdoor Protection,154.87,0.0
643,F,30,Married,Hospitality,False,Personal Accessories,129.9,0.0
644,F,31,Married,Other,False,Camping Equipment,132.1,0.0
645,F,31,Married,Other,False,Camping Equipment,127.28,0.0
646,F,31,Married,Other,False,Camping Equipment,129.6,0.0
647,M,24,Single,Professional,True,Personal Accessories,134.37,0.0
648,F,29,Single,Hospitality,False,Personal Accessories,110.23,0.0
649,F,39,Unspecified,Other,False,Outdoor Protection,122.99,0.0
650,F,39,Unspecified,Other,False,Outdoor Protection,118.01,0.0
651,F,39,Unspecified,Other,False,Outdoor Protection,119.61,0.0
652,F,62,Married,Other,False,Golf Equipment,111.16,0.0
653,F,29,Single,Professional,True,Personal Accessories,117.45,0.0
654,F,51,Married,Other,False,Golf Equipment,107.05,0.0
655,F,52,Married,Other,False,Golf Equipment,105.33,0.0
656,F,52,Married,Other,False,Golf Equipment,109.07,0.0
657,F,46,Married,Other,False,Golf Equipment,106.16,0.0
658,F,46,Married,Other,False,Golf Equipment,111.52,0.0
659,M,22,Single,Professional,True,Personal Accessories,128.75,0.0
660,F,52,Married,Other,False,Golf Equipment,106.15,0.0
661,M,23,Single,Professional,True,Personal Accessories,127.61,0.0
662,M,29,Single,Trades,True,Mountaineering Equipment,137.49,0.0
663,M,40,Married,Sales,False,Outdoor Protection,161.89,0.0
664,M,37,Married,Sales,False,Outdoor Protection,164.59,0.0
665,M,37,Married,Sales,False,Outdoor Protection,161.16,0.0
666,M,40,Married,Sales,False,Outdoor Protection,155.3,0.0
667,M,56,Married,Other,False,Golf Equipment,132.91,0.0
668,M,27,Single,Professional,True,Camping Equipment,138.69,0.0
669,M,27,Single,Professional,True,Camping Equipment,143.87,0.0
670,F,52,Married,Other,False,Golf Equipment,111.23,0.0
671,F,27,Single,Professional,True,Personal Accessories,121.76,0.0
672,M,20,Single,Trades,True,Mountaineering Equipment,129.78,0.0
673,M,44,Married,Trades,True,Camping Equipment,174.7,0.0
674,M,44,Married,Trades,True,Camping Equipment,165.07,0.0
675,M,40,Married,Trades,True,Camping Equipment,167.06,0.0
676,M,38,Married,Sales,False,Outdoor Protection,162.7,0.0
677,M,19,Single,Sales,False,Personal Accessories,112.16,0.0
678,M,19,Single,Sales,False,Personal Accessories,107.2,0.0
679,M,24,Single,Student,True,Personal Accessories,98.19,0.0
680,F,48,Married,Other,False,Golf Equipment,113.33,0.0
681,F,27,Single,Student,True,Personal Accessories,88.51,0.0
682,F,27,Single,Student,True,Personal Accessories,89.23,0.0
683,F,27,Single,Student,True,Personal Accessories,90.55,0.0
684,F,27,Single,Student,True,Personal Accessories,88.67,0.0
685,F,39,Single,Other,False,Outdoor Protection,132.89,0.0
686,M,33,Married,Professional,True,Camping Equipment,163.51,0.0
687,M,33,Married,Professional,True,Camping Equipment,155.79,0.0
688,F,27,Married,Sales,True,Camping Equipment,123.67,0.0
689,M,26,Married,Other,True,Camping Equipment,142.02,0.0
690,M,33,Married,Other,False,Camping Equipment,152.77,0.0
691,M,34,Married,Sales,True,Camping Equipment,150.74,0.0
692,M,39,Married,Sales,False,Outdoor Protection,156.66,0.0
693,F,42,Married,Other,False,Outdoor Protection,138.0,0.0
694,M,28,Single,Professional,True,Camping Equipment,143.43,0.0
695,M,23,Single,Student,True,Personal Accessories,97.07,0.0
696,F,41,Married,Executive,False,Golf Equipment,164.4,0.0
697,F,41,Married,Executive,False,Golf Equipment,158.4,0.0
698,F,46,Married,Other,False,Golf Equipment,109.81,0.0
699,F,66,Unspecified,Hospitality,False,Personal Accessories,86.7,0.0
700,F,66,Unspecified,Hospitality,False,Personal Accessories,85.6,0.0
701,M,43,Married,Other,False,Outdoor Protection,155.49,0.0
702,M,43,Married,Other,False,Outdoor Protection,157.97,0.0
703,F,37,Married,Executive,False,Golf Equipment,155.91,0.0
704,M,43,Married,Other,False,Outdoor Protection,156.85,0.0
705,M,21,Single,Student,True,Personal Accessories,95.51,0.0
706,M,42,Married,Other,False,Outdoor Protection,161.18,0.0
707,M,27,Single,Trades,True,Mountaineering Equipment,138.78,0.0
708,M,20,Single,Other,False,Mountaineering Equipment,120.77,0.0
709,M,20,Single,Other,False,Mountaineering Equipment,124.84,0.0
710,M,28,Single,Professional,True,Camping Equipment,137.96,0.0
711,M,31,Married,Trades,True,Camping Equipment,164.48,0.0
712,M,26,Single,Other,False,Mountaineering Equipment,133.54,0.0
713,M,23,Single,Sales,True,Mountaineering Equipment,121.86,0.0
714,F,35,Married,Other,False,Outdoor Protection,140.52,0.0
715,F,35,Married,Other,False,Outdoor Protection,143.81,0.0
716,M,58,Married,Other,False,Golf Equipment,127.67,0.0
717,F,49,Married,Other,False,Golf Equipment,111.81,0.0
718,F,41,Married,Retired,False,Golf Equipment,129.01,0.0
719,F,63,Married,Retired,False,Golf Equipment,100.0,0.0
720,F,38,Married,Other,False,Outdoor Protection,139.8,0.0
721,F,30,Married,Hospitality,False,Personal Accessories,129.32,0.0
722,F,27,Single,Other,False,Personal Accessories,110.27,0.0
723,F,27,Single,Other,False,Personal Accessories,112.63,0.0
724,M,33,Married,Sales,True,Camping Equipment,153.99,0.0
725,M,33,Married,Sales,True,Camping Equipment,146.18,0.0
726,M,44,Married,Other,False,Outdoor Protection,160.76,0.0
727,M,24,Single,Other,False,Mountaineering Equipment,123.95,0.0
728,M,24,Single,Other,False,Mountaineering Equipment,115.1,0.0
729,F,44,Married,Other,False,Outdoor Protection,143.35,0.0
730,F,44,Married,Other,False,Outdoor Protection,144.11,0.0
731,F,35,Married,Executive,False,Golf Equipment,156.09,0.0
732,M,24,Single,Other,False,Mountaineering Equipment,117.02,0.0
733,M,24,Single,Other,False,Mountaineering Equipment,117.38,0.0
734,M,44,Married,Trades,True,Camping Equipment,170.3,0.0
735,M,44,Married,Trades,True,Camping Equipment,170.22,0.0
736,M,44,Married,Trades,True,Camping Equipment,171.93,0.0
737,F,25,Single,Other,False,Personal Accessories,110.25,0.0
738,F,25,Single,Other,False,Personal Accessories,109.58,0.0
739,F,25,Single,Other,False,Personal Accessories,112.98,0.0
740,F,25,Single,Other,False,Personal Accessories,106.92,0.0
741,M,41,Single,Sales,False,Outdoor Protection,153.32,0.0
742,M,41,Single,Sales,False,Outdoor Protection,154.21,0.0
743,M,41,Single,Sales,False,Outdoor Protection,145.47,0.0
744,M,41,Single,Sales,False,Outdoor Protection,146.9,0.0
745,M,41,Single,Sales,False,Outdoor Protection,151.35,0.0
746,M,41,Single,Sales,False,Outdoor Protection,145.27,0.0
747,M,40,Married,Professional,False,Golf Equipment,173.13,0.0
748,F,39,Married,Executive,False,Golf Equipment,164.16,0.0
749,M,40,Married,Executive,False,Golf Equipment,183.51,0.0
750,M,40,Married,Executive,False,Golf Equipment,179.09,0.0
751,F,43,Married,Other,False,Outdoor Protection,142.32,0.0
752,F,43,Married,Other,False,Outdoor Protection,143.42,0.0
753,M,40,Married,Professional,False,Golf Equipment,165.05,0.0
754,M,24,Single,Student,True,Personal Accessories,96.88,0.0
755,M,39,Single,Executive,False,Outdoor Protection,172.24,0.0
756,F,29,Single,Professional,True,Personal Accessories,119.25,0.0
757,F,29,Single,Professional,True,Personal Accessories,119.63,0.0
758,F,26,Single,Student,True,Personal Accessories,85.82,0.0
759,M,27,Single,Trades,True,Mountaineering Equipment,136.13,0.0
760,M,27,Single,Trades,True,Mountaineering Equipment,141.3,0.0
761,M,27,Single,Trades,True,Mountaineering Equipment,141.41,0.0
762,M,22,Single,Trades,True,Mountaineering Equipment,125.43,0.0
763,F,37,Married,Executive,False,Golf Equipment,158.07,0.0
764,M,33,Married,Executive,False,Golf Equipment,172.56,0.0
765,F,25,Single,Retail,False,Personal Accessories,103.68,0.0
766,M,33,Married,Executive,False,Golf Equipment,167.05,0.0
767,M,43,Married,Executive,False,Golf Equipment,176.4,0.0
768,M,42,Married,Executive,False,Golf Equipment,179.53,0.0
769,M,25,Married,Other,True,Camping Equipment,140.71,0.0
770,M,25,Married,Other,True,Camping Equipment,135.96,0.0
771,M,24,Single,Trades,True,Mountaineering Equipment,128.13,0.0
772,M,24,Single,Trades,True,Mountaineering Equipment,134.95,0.0
773,F,38,Married,Executive,False,Golf Equipment,157.03,0.0
774,F,28,Single,Professional,True,Personal Accessories,116.04,0.0
775,F,37,Single,Other,False,Outdoor Protection,126.39,0.0
776,M,36,Single,Executive,False,Outdoor Protection,169.51,0.0
777,M,36,Single,Executive,False,Outdoor Protection,172.96,0.0
778,F,29,Single,Retail,False,Personal Accessories,99.33,0.0
779,F,29,Single,Retail,False,Personal Accessories,98.67,0.0
780,F,38,Married,Sales,False,Outdoor Protection,137.98,0.0
781,M,31,Married,Other,False,Camping Equipment,146.8,0.0
782,M,34,Married,Other,False,Camping Equipment,152.52,0.0
783,F,47,Married,Other,False,Golf Equipment,106.34,0.0
784,F,47,Married,Other,False,Golf Equipment,109.24,0.0
785,F,26,Married,Retail,False,Camping Equipment,105.82,0.0
786,F,47,Married,Professional,False,Golf Equipment,123.68,0.0
787,M,41,Married,Professional,False,Golf Equipment,168.62,0.0
788,F,44,Married,Other,False,Outdoor Protection,139.65,0.0
789,F,31,Married,Other,False,Camping Equipment,133.89,0.0
790,F,31,Married,Other,False,Camping Equipment,131.11,0.0
791,F,23,Single,Student,True,Personal Accessories,75.93,0.0
792,F,42,Unspecified,Hospitality,False,Outdoor Protection,123.62,0.0
793,F,44,Unspecified,Hospitality,False,Outdoor Protection,123.28,0.0
794,F,44,Unspecified,Hospitality,False,Outdoor Protection,122.45,0.0
795,M,46,Married,Professional,False,Golf Equipment,140.86,0.0
796,M,46,Married,Professional,False,Golf Equipment,140.88,0.0
797,M,58,Married,Professional,False,Golf Equipment,142.64,0.0
798,M,58,Married,Professional,False,Golf Equipment,137.04,0.0
799,M,28,Single,Other,False,Mountaineering Equipment,130.07,0.0
800,F,42,Married,Other,False,Outdoor Protection,140.45,0.0
801,F,42,Married,Other,False,Outdoor Protection,139.12,0.0
802,M,41,Married,Other,False,Outdoor Protection,161.92,0.0
803,M,41,Married,Other,False,Outdoor Protection,161.61,0.0
804,F,27,Single,Professional,True,Personal Accessories,122.29,0.0
805,F,65,Married,Retired,False,Golf Equipment,104.32,0.0
806,F,37,Single,Other,False,Outdoor Protection,132.19,0.0
807,M,30,Married,Other,False,Camping Equipment,145.97,0.0
808,F,37,Married,Professional,False,Golf Equipment,152.29,0.0
809,F,37,Married,Professional,False,Golf Equipment,148.13,0.0
810,F,28,Single,Professional,True,Personal Accessories,117.81,0.0
811,M,20,Single,Trades,True,Mountaineering Equipment,130.97,0.0
812,M,20,Single,Trades,True,Mountaineering Equipment,125.34,0.0
813,M,55,Married,Other,False,Golf Equipment,131.31,0.0
814,M,55,Married,Other,False,Golf Equipment,132.55,0.0
815,M,55,Married,Other,False,Golf Equipment,128.65,0.0
816,M,40,Married,Executive,False,Golf Equipment,175.65,0.0
817,M,22,Single,Other,False,Mountaineering Equipment,124.89,0.0
818,F,25,Married,Other,False,Camping Equipment,124.1,0.0
819,M,43,Married,Other,False,Outdoor Protection,155.94,0.0
820,F,24,Single,Other,False,Personal Accessories,95.89,0.0
821,M,41,Single,Other,False,Outdoor Protection,153.16,0.0
822,M,41,Single,Other,False,Outdoor Protection,145.11,0.0
823,F,36,Married,Other,False,Outdoor Protection,137.36,0.0
824,F,36,Married,Other,False,Outdoor Protection,139.6,0.0
825,M,24,Single,Retail,False,Personal Accessories,111.12,0.0
826,M,24,Single,Retail,False,Personal Accessories,109.12,0.0
827,M,24,Single,Retail,False,Personal Accessories,106.38,0.0
828,M,21,Single,Sales,True,Mountaineering Equipment,115.68,0.0
829,M,21,Single,Sales,True,Mountaineering Equipment,119.7,0.0
830,M,41,Married,Trades,True,Camping Equipment,167.0,0.0
831,F,26,Single,Student,True,Personal Accessories,92.15,0.0
832,M,49,Married,Retired,False,Golf Equipment,121.93,0.0
833,M,49,Married,Retired,False,Golf Equipment,123.97,0.0
834,M,33,Married,Other,False,Camping Equipment,148.08,0.0
835,M,33,Married,Other,False,Camping Equipment,148.74,0.0
836,M,58,Married,Trades,False,Camping Equipment,143.1,0.0
837,M,58,Married,Trades,False,Camping Equipment,141.04,0.0
838,M,36,Married,Professional,False,Golf Equipment,173.6,0.0
839,M,48,Married,Trades,False,Camping Equipment,137.17,0.0
840,M,48,Married,Trades,False,Camping Equipment,138.28,0.0
841,F,19,Single,Other,False,Personal Accessories,92.72,0.0
842,F,25,Single,Other,False,Personal Accessories,106.41,0.0
843,M,55,Unspecified,Other,False,Golf Equipment,112.7,0.0
844,M,55,Unspecified,Other,False,Golf Equipment,113.79,0.0
845,M,55,Unspecified,Other,False,Golf Equipment,110.89,0.0
846,F,43,Unspecified,Hospitality,False,Outdoor Protection,122.21,0.0
847,M,20,Single,Sales,True,Mountaineering Equipment,121.48,0.0
848,F,41,Married,Professional,False,Golf Equipment,149.06,0.0
849,M,21,Single,Other,False,Mountaineering Equipment,115.01,0.0
850,M,46,Married,Trades,False,Camping Equipment,144.75,0.0
851,F,32,Married,Other,False,Camping Equipment,134.03,0.0
852,M,26,Single,Other,False,Mountaineering Equipment,125.64,0.0
853,F,20,Single,Other,False,Personal Accessories,96.71,0.0
854,F,19,Single,Hospitality,False,Personal Accessories,86.37,0.0
855,F,19,Single,Hospitality,False,Personal Accessories,92.19,0.0
856,F,19,Single,Hospitality,False,Personal Accessories,90.66,0.0
857,F,19,Single,Hospitality,False,Personal Accessories,93.29,0.0
858,M,59,Married,Other,False,Golf Equipment,127.93,0.0
859,M,45,Unspecified,Trades,False,Camping Equipment,124.24,0.0
860,F,45,Married,Executive,False,Golf Equipment,126.68,0.0
861,M,40,Married,Executive,False,Golf Equipment,180.05,0.0
862,M,40,Married,Executive,False,Golf Equipment,178.47,0.0
863,M,41,Married,Executive,False,Golf Equipment,180.71,0.0
864,M,41,Married,Executive,False,Golf Equipment,178.48,0.0
865,F,30,Married,Professional,True,Golf Equipment,137.75,0.0
866,F,30,Married,Professional,True,Golf Equipment,144.41,0.0
867,F,26,Married,Sales,True,Camping Equipment,121.04,0.0
868,F,26,Married,Sales,True,Camping Equipment,124.44,0.0
869,M,26,Single,Trades,True,Mountaineering Equipment,137.51,0.0
870,M,29,Single,Other,False,Mountaineering Equipment,125.83,0.0
871,F,34,Single,Professional,False,Personal Accessories,126.46,0.0
872,F,20,Single,Professional,True,Personal Accessories,105.22,0.0
873,F,30,Married,Executive,False,Golf Equipment,154.17,0.0
874,F,30,Married,Executive,False,Golf Equipment,148.11,0.0
875,M,30,Married,Other,False,Camping Equipment,146.53,0.0
876,F,25,Single,Professional,True,Personal Accessories,124.27,0.0
877,F,25,Single,Professional,True,Personal Accessories,122.95,0.0
878,F,25,Single,Professional,True,Personal Accessories,120.97,0.0
879,F,45,Married,Hospitality,False,Outdoor Protection,110.52,0.0
880,F,45,Married,Hospitality,False,Outdoor Protection,111.43,0.0
881,F,45,Married,Hospitality,False,Outdoor Protection,110.26,0.0
